Date,Time,,,CSZ System,TEMPERATURE PV,TEMPERATURE SP,TEMPERATURE %Out,PRODUCT PV,PRODUCT SP,PRODUCT %Out,
6/11/2024,18:43:09,,,,23.0,23.0,2.89,22.3,23.0,0.00,
6/11/2024,18:43:15,,,,23.1,23.0,1.44,22.3,23.0,0.00,
6/11/2024,18:43:21,,,,23.1,23.0,1.65,22.3,23.0,0.00,
6/11/2024,18:43:27,,,,23.1,23.0,7.39,22.3,23.0,0.00,
6/11/2024,18:43:33,,,,23.0,23.0,10.65,22.3,23.0,0.00,
6/11/2024,18:43:39,,,,23.0,23.0,0.15,22.3,23.0,0.00,
6/11/2024,18:43:45,,,,23.0,23.0,16.31,22.3,23.0,0.00,
6/11/2024,18:43:51,,,,23.1,23.0,-0.28,22.3,23.0,0.00,
6/11/2024,18:43:57,,,,23.0,23.0,9.20,22.3,23.0,0.00,
6/11/2024,18:44:03,,,,23.1,23.0,3.04,22.4,23.0,0.00,
6/11/2024,18:44:09,,,,23.0,23.0,7.46,22.3,23.0,0.00,
6/11/2024,18:44:15,,,,22.9,23.0,7.78,22.2,23.0,0.00,
6/11/2024,18:44:21,,,,22.7,23.0,10.08,22.1,23.0,0.00,
6/11/2024,18:44:27,,,,22.7,23.0,9.12,22.2,23.0,0.00,
6/11/2024,18:44:33,,,,22.7,23.0,6.58,22.2,23.0,0.00,
6/11/2024,18:44:39,,,,22.6,23.0,13.40,22.2,23.0,0.00,
6/11/2024,18:44:45,,,,22.8,23.0,6.89,22.2,23.0,0.00,
6/11/2024,18:44:51,,,,22.7,23.0,12.37,22.1,23.0,0.00,
6/11/2024,18:44:57,,,,22.6,23.0,7.61,22.1,23.0,0.00,
6/11/2024,18:45:03,,,,22.5,23.0,12.81,22.1,23.0,0.00,
6/11/2024,18:45:09,,,,22.6,23.0,6.43,22.2,23.0,0.00,
6/11/2024,18:45:15,,,,22.7,23.0,2.86,22.2,23.0,0.00,
6/11/2024,18:45:21,,,,22.7,23.0,0.00,22.3,23.0,0.00,
6/11/2024,18:45:27,,,,22.9,23.0,8.80,22.3,23.0,0.00,
