soc
-0.000204019
-0.000205406
-0.000206794
-0.000208181
-0.000209569
-0.000209569
-0.000210956
-0.000212344
-0.000213732
-0.000215119
-0.000216506
-0.000217894
-0.000219281
-0.000220669
-0.000222057
-0.000223444
-0.000224831
-0.000226219
-0.000227606
-0.000228994
-0.000230381
-0.000231769
-0.000233156
-0.000234544
-0.000235931
-0.000237319
-0.000238707
-0.000240094
-0.000241481
-0.000242869
-0.000244256
-0.000245644
-0.000247031
-0.000247031
-0.000248419
-0.000249806
-0.000251194
-0.000252581
-0.000253969
-0.000255356
-0.000256744
-0.000258131
-0.000259519
-0.000260906
-0.000262294
-0.000263681
-0.000265069
-0.000266456
-0.000267844
-0.000269231
-0.000270619
-0.000272006
-0.000273394
-0.000274782
-0.00027617
-0.000277557
-0.000278945
-0.000280332
-0.00028172
-0.000283107
-0.000284494
-0.000284494
-0.000285882
-0.000287269
-0.000288657
-0.000290044
-0.000291432
-0.000292819
-0.000294207
-0.000295594
-0.000296981
-0.000298369
-0.000299756
-0.000301144
-0.000302531
-0.000303919
-0.000305306
-0.000306694
-0.000308081
-0.000309468
-0.000310856
-0.000312243
-0.000313631
-0.000315018
-0.000316406
-0.000317793
-0.000319181
-0.000320568
-0.000321956
-0.000321956
-0.000323343
-0.00032473
-0.000326118
-0.000327505
-0.000328893
-0.00033028
-0.000331668
-0.000333055
-0.000334443
-0.000335831
-0.000337218
-0.000338606
-0.000339993
-0.000341381
-0.000342768
-0.000344155
-0.000345543
-0.00034693
-0.000348318
-0.000349705
-0.000351093
-0.00035248
-0.000353867
-0.000355255
-0.000356642
-0.00035803
-0.000359417
-0.000359417
-0.000360805
-0.000362192
-0.00036358
-0.000364967
-0.000366354
-0.000367742
-0.000369129
-0.000370517
-0.000371904
-0.000373292
-0.000374679
-0.000376066
-0.000377454
-0.000378841
-0.000380229
-0.000381616
-0.000383004
-0.000384391
-0.000385779
-0.000387166
-0.000388553
-0.000389941
-0.000391328
-0.000392716
-0.000394103
-0.000395491
-0.000396878
-0.000396878
-0.000398266
-0.000399654
-0.000401041
-0.000402429
-0.000403816
-0.000405204
-0.000406591
-0.000407979
-0.000409366
-0.000410754
-0.000412141
-0.000413528
-0.000414916
-0.000416303
-0.000417691
-0.000419078
-0.000420466
-0.000421853
-0.000423241
-0.000424628
-0.000426016
-0.000427403
-0.00042879
-0.000430178
-0.000431565
-0.000432953
-0.000432953
-0.00043434
-0.000435728
-0.000437115
-0.000438502
-0.00043989
-0.000441277
-0.000442665
-0.000444052
-0.00044544
-0.000446827
-0.000448214
-0.000449602
-0.000450989
-0.000452377
-0.000453764
-0.000455153
-0.000456541
-0.000457928
-0.000459316
-0.000460704
-0.000462091
-0.000463479
-0.000464866
-0.000466253
-0.000467641
-0.000469028
-0.000470416
-0.000470416
-0.000471803
-0.000473191
-0.000474578
-0.000475965
-0.000477353
-0.00047874
-0.000480128
-0.000481515
-0.000482903
-0.00048429
-0.000485678
-0.000487065
-0.000488453
-0.00048984
-0.000491227
-0.000492615
-0.000494002
-0.00049539
-0.000496777
-0.000498165
-0.000499552
-0.00050094
-0.000502327
-0.000503715
-0.000505102
-0.00050649
-0.000507877
-0.000507877
-0.000509264
-0.000510652
-0.000512039
-0.000513427
-0.000514814
-0.000516202
-0.000517589
-0.000518977
-0.000520364
-0.000521751
-0.000523139
-0.000524527
-0.000525914
-0.000527302
-0.000528689
-0.000530077
-0.000531464
-0.000532852
-0.000534239
-0.000535627
-0.000537014
-0.000538402
-0.000539789
-0.000541176
-0.000542564
-0.000543951
-0.000545339
-0.000545339
-0.000546726
-0.000548114
-0.000549501
-0.000550889
-0.000552276
-0.000553664
-0.000555051
-0.000556438
-0.000557826
-0.000559213
-0.000560601
-0.000561988
-0.000563376
-0.000564763
-0.00056615
-0.000567538
-0.000568925
-0.000570313
-0.0005717
-0.000573088
-0.000574475
-0.000575863
-0.00057725
-0.000578637
-0.000580025
-0.000581412
-0.0005828
-0.0005828
-0.000584187
-0.000585575
-0.000586963
-0.00058835
-0.000589737
-0.000591125
-0.000592512
-0.0005939
-0.000595287
-0.000596675
-0.000598062
-0.000599449
-0.000600837
-0.000602224
-0.000603612
-0.000604999
-0.000606387
-0.000607774
-0.000609162
-0.000610549
-0.000611937
-0.000613324
-0.000614711
-0.000616099
-0.000617486
-0.000618874
-0.000620261
-0.000620261
-0.000621649
-0.000623036
-0.000624424
-0.000625811
-0.000627199
-0.000628586
-0.000629974
-0.000631361
-0.000632749
-0.000634136
-0.000635524
-0.000636911
-0.000638299
-0.000639686
-0.000641073
-0.000642461
-0.000643848
-0.000645236
-0.000646623
-0.000648011
-0.000649399
-0.000650786
-0.000652174
-0.000653561
-0.000654949
-0.000656336
-0.000657724
-0.000657724
-0.000659111
-0.000660499
-0.000661886
-0.000663273
-0.000664661
-0.000666048
-0.000667436
-0.000668823
-0.000670211
-0.000671598
-0.000672986
-0.000674373
-0.000675761
-0.000677148
-0.000678536
-0.000679923
-0.000681311
-0.000682698
-0.000684085
-0.000685473
-0.00068686
-0.000688248
-0.000689635
-0.000691023
-0.00069241
-0.000693798
-0.000695185
-0.000695185
-0.000696573
-0.00069796
-0.000699348
-0.000700735
-0.000702122
-0.00070351
-0.000704897
-0.000706285
-0.000707672
-0.00070906
-0.000710447
-0.000711835
-0.000713223
-0.00071461
-0.000715998
-0.000717385
-0.000718773
-0.00072016
-0.000721547
-0.000722935
-0.000724322
-0.00072571
-0.000727097
-0.000728485
-0.000729872
-0.00073126
-0.000732647
-0.000732647
-0.000734035
-0.000735422
-0.00073681
-0.000738197
-0.000739585
-0.000740972
-0.000742359
-0.000743747
-0.000745134
-0.000746522
-0.000747909
-0.000749297
-0.000750684
-0.000752072
-0.000753459
-0.000754847
-0.000756234
-0.000757621
-0.000759009
-0.000760396
-0.000761784
-0.000763171
-0.000764559
-0.000765946
-0.000767334
-0.000768721
-0.000768721
-0.000770109
-0.000771496
-0.000772884
-0.000774272
-0.000775659
-0.000777047
-0.000778434
-0.000779822
-0.000781209
-0.000782597
-0.000783984
-0.000785372
-0.000786759
-0.000788147
-0.000789534
-0.000790921
-0.000792309
-0.000793696
-0.000795084
-0.000796471
-0.000797859
-0.000799246
-0.000800634
-0.000802021
-0.000803409
-0.000804796
-0.000806184
-0.000806184
-0.000807571
-0.000808959
-0.000810346
-0.000811734
-0.000813121
-0.000814509
-0.000815896
-0.000817284
-0.000818671
-0.000820058
-0.000821446
-0.000822833
-0.000824221
-0.000825608
-0.000826996
-0.000828383
-0.000829771
-0.000831158
-0.000831158
-0.000831158
-0.000831158
-0.000831158
-0.000831158
0.0
0.0641845
0.127376
0.189729
0.251335
0.312192
0.37237
0.431918
0.490858
0.549207
0.607011
0.664307
0.721084
0.777385
0.833224
0.888621
0.943592
0.998153
1.0523
1.10606
1.15945
1.21247
1.26514
1.31747
1.31747
1.36947
1.42115
1.47253
1.5236
1.57437
1.62487
1.67508
1.72503
1.77471
1.82414
1.87331
1.92224
1.97094
2.0194
2.06763
2.11564
2.16345
2.21104
2.25842
2.3056
2.35259
2.39939
2.446
2.49242
2.53867
2.58473
2.63063
2.63063
2.67636
2.72192
2.76732
2.81255
2.85764
2.90257
2.94735
2.99199
3.03648
3.08086
3.12508
3.16916
3.21311
3.25694
3.30064
3.34422
3.38768
3.43103
3.47427
3.51741
3.56044
3.60338
3.64622
3.68898
3.73164
3.77422
3.81673
3.81673
3.85915
3.90151
3.9438
3.98602
4.02819
4.07029
4.11234
4.15434
4.19629
4.23819
4.28005
4.32187
4.36365
4.40539
4.4471
4.48877
4.53041
4.57202
4.6136
4.65515
4.69668
4.73818
4.77966
4.82111
4.86254
4.90396
4.94535
4.94535
4.98673
5.02809
5.06943
5.11076
5.15207
5.19336
5.23464
5.27591
5.31716
5.3584
5.39964
5.44085
5.48206
5.52325
5.56443
5.6056
5.64676
5.68791
5.72905
5.77018
5.8113
5.8524
5.8935
5.93459
5.97567
6.01673
6.05779
6.05779
6.09884
6.13987
6.1809
6.22191
6.26292
6.30391
6.3449
6.38587
6.42683
6.46779
6.50873
6.54966
6.59058
6.63149
6.67239
6.71328
6.75415
6.79502
6.83587
6.87671
6.91754
6.95835
6.99915
7.03995
7.08073
7.12149
7.16225
7.16225
7.20299
7.24372
7.28444
7.32515
7.36585
7.40653
7.4472
7.48786
7.5285
7.56913
7.60975
7.65035
7.69096
7.73154
7.7721
7.81265
7.85318
7.8937
7.93421
7.9747
8.01518
8.05564
8.09609
8.13652
8.17694
8.21735
8.25774
8.25774
8.29811
8.33848
8.37882
8.41916
8.45947
8.49978
8.54007
8.58034
8.6206
8.66085
8.70108
8.74129
8.78149
8.82168
8.86185
8.90201
8.94215
8.98228
9.02239
9.06249
9.10258
9.14264
9.1827
9.22274
9.26276
9.30277
9.34277
9.34277
9.38275
9.42271
9.46266
9.5026
9.54252
9.58242
9.62231
9.66218
9.70203
9.74188
9.7817
9.82151
9.8613
9.90108
9.94086
9.9806
10.0203
10.0601
10.0998
10.1394
10.1791
10.2188
10.2584
10.298
10.3376
10.3772
10.3772
10.4168
10.4564
10.4959
10.5355
10.575
10.6145
10.654
10.6934
10.7329
10.7723
10.8117
10.8512
10.8905
10.9299
10.9693
11.0086
11.0479
11.0873
11.1266
11.1658
11.2051
11.2444
11.2836
11.3228
11.362
11.4012
11.4404
11.4404
11.4795
11.5187
11.5578
11.5969
11.636
11.6855
11.7246
11.7636
11.8027
11.8417
11.8807
11.9197
11.9587
11.9976
12.0366
12.0755
12.1144
12.1533
12.1921
12.231
12.231
12.2698
12.3086
12.3474
12.3862
12.425
12.4638
12.5025
12.5412
12.58
12.6187
12.6574
12.696
12.7347
12.7733
12.812
12.8506
12.8892
12.9278
12.9663
13.0049
13.0434
13.0819
13.1205
13.1589
13.1974
13.2359
13.2743
13.2743
13.3128
13.3512
13.3896
13.428
13.4664
13.5047
13.5431
13.5814
13.6197
13.658
13.6963
13.7346
13.7729
13.8111
13.8494
13.8876
13.9258
13.964
14.0021
14.0403
14.0784
14.1165
14.1546
14.1927
14.2308
14.2689
14.3069
14.3069
14.345
14.383
14.421
14.459
14.4969
14.5349
14.5728
14.6108
14.6487
14.6866
14.7245
14.7623
14.8002
14.838
14.8758
14.9136
14.9514
14.9892
15.027
15.0647
15.1024
15.1402
15.1779
15.2156
15.2532
15.2909
15.3285
15.3285
15.3662
15.4038
15.4414
15.4789
15.5165
15.5541
15.5916
15.6291
15.6666
15.7041
15.7416
15.7791
15.8165
15.854
15.8914
15.9288
15.9662
16.0035
16.0409
16.0783
16.1156
16.1529
16.1902
16.2275
16.2648
16.302
16.3393
16.3393
16.3765
16.4137
16.4509
16.4881
16.5253
16.5625
16.5996
16.6367
16.6738
16.7109
16.748
16.7851
16.8222
16.8592
16.8962
16.9332
16.9703
17.0072
17.0442
17.0812
17.1181
17.1551
17.192
17.2289
17.2658
17.3027
17.3395
17.3395
17.3764
17.4132
17.45
17.4869
17.5237
17.5604
17.5972
17.634
17.6707
17.7075
17.7442
17.7809
17.8176
17.8543
17.891
17.9276
17.9643
18.0009
18.0375
18.0741
18.1107
18.1473
18.1839
18.2204
18.257
18.2935
18.2935
18.33
18.3665
18.403
18.4395
18.476
18.5124
18.5489
18.5853
18.6218
18.6582
18.6946
18.731
18.7673
18.8037
18.8401
18.8764
18.9128
18.9491
18.9854
19.0217
19.058
19.0942
19.1305
19.1668
19.1668
19.2139
19.2501
19.2864
19.3226
19.3588
19.395
19.4311
19.4673
19.5035
19.5396
19.5757
19.6119
19.648
19.6841
19.7202
19.7562
19.7923
19.8284
19.8644
19.9005
19.9365
19.9725
19.9725
20.0085
20.0446
20.0805
20.1165
20.1525
20.1885
20.2244
20.2604
20.2963
20.3322
20.3682
20.4041
20.44
20.4759
20.5117
20.5476
20.5835
20.6193
20.6552
20.691
20.7268
20.7626
20.7984
20.8342
20.87
20.9058
20.9416
20.9416
20.9773
21.0131
21.0488
21.0846
21.1203
21.156
21.1917
21.2274
21.2631
21.2988
21.3345
21.3701
21.4058
21.4415
21.4771
21.5127
21.5484
21.584
21.6196
21.6552
21.6908
21.7264
21.7619
21.7975
21.8331
21.8686
21.9041
21.9041
21.9397
21.9752
22.0107
22.0462
22.0817
22.1172
22.1527
22.1882
22.2237
22.2591
22.2946
22.33
22.3654
22.4009
22.4363
22.4717
22.5071
22.5425
22.5779
22.6133
22.6487
22.684
22.7194
22.7547
22.7901
22.8254
22.8607
22.8607
22.8961
22.9314
22.9667
23.002
23.0373
23.0725
23.1078
23.1431
23.1783
23.2136
23.2488
23.284
23.3193
23.3545
23.3897
23.4249
23.4601
23.4953
23.5305
23.5656
23.6008
23.636
23.6711
23.7063
23.7414
23.7765
23.8116
23.8116
23.8467
23.8819
23.917
23.952
23.9871
24.0222
24.0573
24.0923
24.1274
24.1624
24.1975
24.2325
24.2675
24.3025
24.3375
24.3725
24.4075
24.4425
24.4775
24.5125
24.5474
24.5824
24.6173
24.6523
24.6872
24.7221
24.7221
24.757
24.792
24.8269
24.8617
24.8966
24.9315
24.9664
25.0013
25.0361
25.071
25.1058
25.1406
25.1755
25.2103
25.2451
25.2799
25.3147
25.3495
25.3843
25.4191
25.4538
25.4886
25.5234
25.5581
25.5929
25.6276
25.6623
25.6623
25.697
25.7318
25.7665
25.8012
25.8359
25.8705
25.9052
25.9399
25.9746
26.0092
26.0439
26.0785
26.1131
26.1478
26.1824
26.217
26.2516
26.2862
26.3208
26.3554
26.39
26.4245
26.4591
26.4937
26.5282
26.5628
26.5973
26.5973
26.6318
26.6663
26.7009
26.7354
26.7699
26.8044
26.8388
26.8733
26.9078
26.9423
26.9767
27.0112
27.0456
27.0801
27.1145
27.1489
27.1833
27.2178
27.2522
27.2866
27.3209
27.3553
27.3897
27.4241
27.4584
27.4928
27.5271
27.5271
27.5615
27.5958
27.6301
27.6645
27.6988
27.7331
27.7674
27.8017
27.836
27.8702
27.9045
27.9388
27.973
28.0073
28.0415
28.0758
28.11
28.1442
28.1784
28.2127
28.2469
28.2811
28.3153
28.3494
28.3836
28.4178
28.4519
28.4519
28.4861
28.5202
28.5544
28.5885
28.6226
28.6568
28.6909
28.725
28.7591
28.7932
28.8272
28.8613
28.8954
28.9295
28.9635
28.9976
29.0316
29.0656
29.0997
29.1337
29.1677
29.2017
29.2357
29.2697
29.3037
29.3377
29.3717
29.3717
29.4056
29.4396
29.4735
29.5075
29.5414
29.5753
29.6093
29.6432
29.6771
29.711
29.7449
29.7788
29.8127
29.8466
29.8804
29.9143
29.9481
29.982
30.0158
30.0497
30.0835
30.1173
30.1511
30.1849
30.2187
30.2525
30.2863
30.2863
30.3201
30.3539
30.3876
30.4214
30.4551
30.4889
30.5226
30.5563
30.5901
30.6238
30.6575
30.6912
30.7249
30.7586
30.7923
30.8259
30.8596
30.8933
30.9269
30.9605
30.9942
31.0278
31.0614
31.0951
31.1287
31.1623
31.1959
31.1959
31.2295
31.263
31.2966
31.3302
31.3637
31.3973
31.4309
31.4644
31.4979
31.5315
31.565
31.5985
31.632
31.6655
31.699
31.7325
31.7659
31.7994
31.8329
31.8663
31.8998
31.9332
31.9667
32.0001
32.0336
32.067
32.1004
32.1004
32.1338
32.1672
32.2006
32.234
32.2674
32.3007
32.3341
32.3675
32.4008
32.4341
32.4675
32.5008
32.5341
32.5674
32.6007
32.634
32.6673
32.7006
32.7339
32.7671
32.8004
32.8337
32.8669
32.9001
32.9334
32.9666
32.9998
32.9998
33.033
33.0663
33.0995
33.1326
33.1658
33.199
33.2322
33.2653
33.2985
33.3317
33.3648
33.3979
33.4311
33.4642
33.4973
33.5304
33.5635
33.5966
33.6297
33.6628
33.6959
33.729
33.762
33.7951
33.8281
33.8612
33.8942
33.8942
33.9272
33.9603
33.9933
34.0263
34.0593
34.0923
34.1253
34.1583
34.1912
34.2242
34.2572
34.2901
34.3231
34.356
34.3889
34.4219
34.4548
34.4877
34.5206
34.5535
34.5864
34.6193
34.6522
34.685
34.7179
34.7508
34.7836
34.7836
34.8164
34.8493
34.8821
34.9149
34.9478
34.9806
35.0134
35.0462
35.079
35.1118
35.1445
35.1773
35.2101
35.2428
35.2756
35.3083
35.3411
35.3738
35.4065
35.4392
35.4719
35.5046
35.5373
35.57
35.6027
35.6354
35.6354
35.6681
35.7007
35.7334
35.766
35.7987
35.8313
35.864
35.8966
35.9292
35.9618
35.9944
36.027
36.0596
36.0922
36.1248
36.1573
36.1899
36.2224
36.255
36.2875
36.3201
36.3526
36.3851
36.4176
36.4501
36.4826
36.5151
36.5151
36.5476
36.5801
36.6126
36.6451
36.6775
36.71
36.7424
36.7749
36.8073
36.8397
36.8722
36.9046
36.937
36.9694
37.0018
37.0342
37.0665
37.0989
37.1313
37.1636
37.196
37.2283
37.2607
37.293
37.3254
37.3577
37.39
37.39
37.4223
37.4546
37.4869
37.5192
37.5515
37.5838
37.616
37.6483
37.6806
37.7128
37.7451
37.7773
37.8095
37.8417
37.874
37.9062
37.9384
37.9706
38.0028
38.0349
38.0671
38.0993
38.1315
38.1636
38.1958
38.2279
38.26
38.26
38.2922
38.3243
38.3564
38.3885
38.4206
38.4527
38.4848
38.5169
38.549
38.581
38.6131
38.6452
38.6772
38.7093
38.7413
38.7733
38.8054
38.8374
38.8694
38.9014
38.9334
38.9654
38.9974
39.0293
39.0613
39.0933
39.1252
39.1252
39.1572
39.1891
39.2211
39.253
39.2849
39.3168
39.3487
39.3807
39.4125
39.4444
39.4763
39.5082
39.5401
39.572
39.6038
39.6357
39.6675
39.6993
39.7312
39.763
39.7948
39.8266
39.8584
39.8902
39.922
39.9538
39.9856
39.9856
40.0174
40.0491
40.0809
40.1126
40.1444
40.1761
40.2078
40.2396
40.2713
40.303
40.3347
40.3664
40.3981
40.4298
40.4615
40.4931
40.5248
40.5564
40.5881
40.6197
40.6514
40.683
40.7146
40.7463
40.7779
40.8095
40.8411
40.8411
40.8727
40.9042
40.9358
40.9674
40.999
41.0305
41.0621
41.0936
41.1252
41.1567
41.1882
41.2197
41.2512
41.2827
41.3142
41.3457
41.3772
41.4087
41.4401
41.4716
41.5031
41.5345
41.566
41.5974
41.6288
41.6602
41.6917
41.6917
41.7231
41.7545
41.7859
41.8172
41.8486
41.88
41.9114
41.9427
41.9741
42.0054
42.0368
42.0681
42.0994
42.1307
42.162
42.1933
42.2246
42.2559
42.2872
42.3185
42.3498
42.381
42.4123
42.4435
42.4748
42.506
42.5372
42.5372
42.5685
42.5997
42.6309
42.6621
42.6933
42.7245
42.7557
42.7868
42.818
42.8492
42.8803
42.9115
42.9426
42.9737
43.0049
43.036
43.0671
43.0982
43.1293
43.1604
43.1915
43.2225
43.2536
43.2847
43.3157
43.3468
43.3778
43.3778
43.4089
43.4399
43.4709
43.5019
43.5329
43.5639
43.5949
43.6259
43.6569
43.6878
43.7188
43.7498
43.7807
43.8116
43.8426
43.8735
43.9044
43.9353
43.9663
43.9972
44.028
44.0589
44.0898
44.1207
44.1515
44.1824
44.2133
44.2133
44.2441
44.2749
44.3058
44.3366
44.3674
44.3982
44.429
44.4598
44.4906
44.5214
44.5521
44.5829
44.6137
44.6444
44.6752
44.7059
44.7366
44.7673
44.798
44.8288
44.8595
44.8901
44.9208
44.9515
44.9822
45.0128
45.0435
45.0435
45.0741
45.1048
45.1354
45.166
45.1967
45.2273
45.2579
45.2885
45.3191
45.3497
45.3802
45.4108
45.4414
45.4719
45.5025
45.533
45.5635
45.5941
45.6246
45.6551
45.6856
45.7161
45.7466
45.777
45.8075
45.838
45.8684
45.8684
45.8989
45.9293
45.9598
45.9902
46.0206
46.051
46.0814
46.1118
46.1422
46.1726
46.203
46.2334
46.2637
46.2941
46.3244
46.3548
46.3851
46.4154
46.4457
46.476
46.5063
46.5366
46.5669
46.5972
46.6275
46.6577
46.688
46.688
46.7182
46.7485
46.7787
46.8089
46.8391
46.8694
46.8996
46.9297
46.9599
46.9901
47.0203
47.0505
47.0806
47.1108
47.1409
47.171
47.2012
47.2313
47.2614
47.2915
47.3216
47.3517
47.3818
47.4118
47.4419
47.4719
47.502
47.502
47.532
47.5621
47.5921
47.6221
47.6521
47.6821
47.7121
47.7421
47.7721
47.8021
47.832
47.862
47.8919
47.9219
47.9518
47.9817
48.0116
48.0415
48.0714
48.1013
48.1312
48.1616
48.1915
48.2214
48.2512
48.2811
48.2811
48.3109
48.3407
48.3705
48.4003
48.4302
48.4599
48.4897
48.5195
48.5493
48.579
48.6088
48.6386
48.6683
48.698
48.7277
48.7575
48.7872
48.8169
48.8466
48.8762
48.9059
48.9356
48.9652
48.9949
49.0245
49.0542
49.0838
49.0838
49.1134
49.143
49.1726
49.2022
49.2318
49.2614
49.291
49.3205
49.3501
49.3796
49.4092
49.4387
49.4682
49.4977
49.5272
49.5567
49.5862
49.6157
49.6452
49.6746
49.7041
49.7335
49.763
49.7924
49.8218
49.8513
49.8807
49.8807
49.9101
49.9394
49.9688
49.9982
50.0276
50.0569
50.0863
50.1156
50.1449
50.1743
50.2036
50.2329
50.2622
50.2915
50.3207
50.35
50.3793
50.4085
50.4378
50.467
50.4962
50.5255
50.5547
50.5839
50.6131
50.6423
50.6714
50.6714
50.7006
50.7298
50.7589
50.7881
50.8172
50.8463
50.8754
50.9045
50.9337
50.9627
50.9918
51.0209
51.05
51.079
51.1081
51.1371
51.1662
51.1952
51.2242
51.2532
51.2822
51.3112
51.3402
51.3691
51.3981
51.427
51.456
51.456
51.4849
51.5138
51.5428
51.5717
51.6006
51.6295
51.6583
51.6872
51.7161
51.7449
51.7738
51.8026
51.8314
51.8603
51.8891
51.9179
51.9467
51.9755
52.0042
52.033
52.0617
52.0905
52.1192
52.148
52.1767
52.2054
52.2341
52.2341
52.2628
52.2915
52.3201
52.3488
52.3775
52.4061
52.4348
52.4634
52.492
52.5206
52.5492
52.5778
52.6064
52.635
52.6635
52.6921
52.7207
52.7492
52.7777
52.8063
52.8348
52.8633
52.8918
52.9202
52.9487
52.9772
53.0056
53.0056
53.0341
53.0625
53.091
53.1194
53.1478
53.1762
53.2046
53.233
53.2613
53.2897
53.318
53.3464
53.3747
53.4031
53.4314
53.4597
53.488
53.5163
53.5445
53.5728
53.6011
53.6293
53.6576
53.6858
53.714
53.7422
53.7422
53.7704
53.7986
53.8268
53.855
53.8831
53.9113
53.9394
53.9676
53.9957
54.0238
54.0519
54.08
54.1081
54.1362
54.1643
54.1923
54.2204
54.2484
54.2764
54.3045
54.3325
54.3605
54.3885
54.4165
54.4444
54.4724
54.5004
54.5004
54.5283
54.5562
54.5841
54.6121
54.64
54.6679
54.6957
54.7236
54.7515
54.7793
54.8072
54.835
54.8628
54.8907
54.9185
54.9463
54.974
55.0018
55.0296
55.0573
55.0851
55.1128
55.1405
55.1683
55.196
55.2237
55.2513
55.2513
55.279
55.3067
55.3343
55.362
55.3896
55.4173
55.4449
55.4725
55.5001
55.5277
55.5552
55.5828
55.6103
55.6379
55.6654
55.6929
55.7205
55.748
55.7755
55.8029
55.8304
55.8579
55.8853
55.9128
55.9402
55.9676
55.9951
55.9951
56.0225
56.0499
56.0772
56.1046
56.132
56.1593
56.1867
56.214
56.2413
56.2686
56.2959
56.3232
56.3505
56.3777
56.405
56.4323
56.4595
56.4867
56.5139
56.5411
56.5683
56.5955
56.6227
56.6499
56.677
56.7041
56.7313
56.7313
56.7584
56.7855
56.8126
56.8397
56.8668
56.8938
56.9209
56.9479
56.975
57.002
57.029
57.056
57.083
57.11
57.137
57.1639
57.1909
57.2178
57.2448
57.2717
57.2986
57.3255
57.3524
57.3792
57.4061
57.433
57.4598
57.4598
57.4867
57.5135
57.5403
57.5671
57.5939
57.6207
57.6474
57.6742
57.7009
57.7277
57.7544
57.7811
57.8078
57.8345
57.8612
57.8878
57.9145
57.9412
57.9678
57.9944
58.021
58.0476
58.0742
58.1008
58.1274
58.154
58.1805
58.1805
58.207
58.2336
58.2601
58.2866
58.3131
58.3396
58.366
58.3925
58.419
58.4454
58.4718
58.4982
58.5247
58.5511
58.5774
58.6038
58.6302
58.6565
58.6829
58.7092
58.7355
58.7618
58.7881
58.8144
58.8407
58.8669
58.8935
58.8935
58.9197
58.946
58.9722
58.9984
59.0246
59.0508
59.0769
59.1031
59.1293
59.1554
59.1815
59.2076
59.2337
59.2598
59.2859
59.312
59.338
59.3641
59.3901
59.4161
59.4422
59.4682
59.4942
59.5201
59.5461
59.5721
59.598
59.598
59.6239
59.6499
59.6758
59.7017
59.7276
59.7534
59.7793
59.8052
59.831
59.8568
59.8826
59.9085
59.9343
59.96
59.9858
60.0116
60.0373
60.0631
60.0888
60.1145
60.1402
60.1659
60.1916
60.2173
60.2429
60.2686
60.2942
60.2942
60.3198
60.3454
60.3711
60.3966
60.4222
60.4478
60.4733
60.4989
60.5244
60.5499
60.5754
60.6009
60.6264
60.6519
60.6774
60.7028
60.7282
60.7537
60.7791
60.8045
60.8299
60.8552
60.8806
60.906
60.9313
60.9566
60.9566
60.982
61.0073
61.0326
61.0579
61.0831
61.1084
61.1336
61.1589
61.1841
61.2093
61.2345
61.2597
61.2849
61.3101
61.3352
61.3604
61.3855
61.4106
61.4357
