Date,Time,,,CSZ System,TEMPERATURE PV,TEMPERATURE SP,TEMPERATURE %Out,PRODUCT PV,PRODUCT SP,PRODUCT %Out,
6/27/2024,00:59:13,,,,45.3,45.0,17.17,38.4,45.0,0.00,
6/27/2024,00:59:19,,,,45.4,45.0,15.52,38.5,45.0,0.00,
6/27/2024,00:59:25,,,,45.6,45.0,14.33,38.6,45.0,0.00,
6/27/2024,00:59:31,,,,45.6,45.0,13.49,38.8,45.0,0.00,
6/27/2024,00:59:37,,,,45.7,45.0,9.62,38.9,45.0,0.00,
6/27/2024,00:59:43,,,,45.8,45.0,14.61,39.1,45.0,0.00,
6/27/2024,00:59:49,,,,45.8,45.0,14.61,39.2,45.0,0.00,
6/27/2024,00:59:55,,,,45.9,45.0,9.73,39.2,45.0,0.00,
6/27/2024,01:00:01,,,,45.9,45.0,1.45,39.3,45.0,0.00,
6/27/2024,01:00:07,,,,45.9,45.0,11.11,39.4,45.0,0.00,
6/27/2024,01:00:13,,,,45.9,45.0,4.39,39.6,45.0,0.00,
6/27/2024,01:00:19,,,,45.9,45.0,9.21,39.6,45.0,0.00,
6/27/2024,01:00:25,,,,45.9,45.0,5.51,39.6,45.0,0.00,
6/27/2024,01:00:31,,,,45.9,45.0,6.92,39.7,45.0,0.00,
6/27/2024,01:00:37,,,,45.8,45.0,16.76,39.7,45.0,0.00,
6/27/2024,01:00:43,,,,45.8,45.0,7.94,39.7,45.0,0.00,
6/27/2024,01:00:49,,,,45.8,45.0,2.63,39.8,45.0,0.00,
6/27/2024,01:00:55,,,,45.8,45.0,5.81,39.8,45.0,0.00,
6/27/2024,01:01:01,,,,45.7,45.0,5.45,39.8,45.0,0.00,
6/27/2024,01:01:07,,,,45.8,45.0,6.11,39.8,45.0,0.00,
6/27/2024,01:01:13,,,,45.6,45.0,4.07,39.9,45.0,0.00,
6/27/2024,01:01:19,,,,45.7,45.0,4.31,39.9,45.0,0.00,
6/27/2024,01:01:25,,,,45.6,25.0,7.07,40.0,45.0,0.00,
6/27/2024,01:01:31,,,,45.6,25.0,-100.00,40.0,25.0,0.00,
6/27/2024,01:01:37,,,,45.4,25.0,-100.00,39.8,25.0,0.00,
6/27/2024,01:01:43,,,,44.3,25.0,-80.15,38.3,25.0,0.00,
6/27/2024,01:01:49,,,,42.3,25.0,-12.74,36.5,25.0,0.00,
6/27/2024,01:01:55,,,,39.8,25.0,-17.94,34.7,25.0,0.00,
6/27/2024,01:02:01,,,,38.1,25.0,-38.47,34.1,25.0,0.00,
6/27/2024,01:02:07,,,,36.4,25.0,-45.67,33.3,25.0,0.00,
6/27/2024,01:02:13,,,,34.6,25.0,-17.03,32.6,25.0,0.00,
6/27/2024,01:02:19,,,,33.4,25.0,-19.86,32.0,25.0,0.00,
6/27/2024,01:02:25,,,,32.3,25.0,-16.19,31.2,25.0,0.00,
6/27/2024,01:02:31,,,,31.0,25.0,-5.76,30.8,25.0,0.00,
6/27/2024,01:02:37,,,,30.3,25.0,-21.71,30.7,25.0,0.00,
6/27/2024,01:02:43,,,,29.8,25.0,-15.00,30.5,25.0,0.00,
6/27/2024,01:02:49,,,,29.2,25.0,-16.29,30.1,25.0,0.00,
6/27/2024,01:02:55,,,,28.7,25.0,-15.45,29.8,25.0,0.00,
6/27/2024,01:03:01,,,,28.2,25.0,-15.78,29.6,25.0,0.00,
6/27/2024,01:03:07,,,,27.8,25.0,-9.25,29.5,25.0,0.00,
6/27/2024,01:03:13,,,,27.6,25.0,-15.19,29.3,25.0,0.00,
6/27/2024,01:03:19,,,,27.2,25.0,-16.61,29.1,25.0,0.00,
6/27/2024,01:03:25,,,,26.9,25.0,-3.79,28.9,25.0,0.00,
6/27/2024,01:03:31,,,,26.6,25.0,-11.30,28.7,25.0,0.00,
6/27/2024,01:03:37,,,,26.4,25.0,-12.12,28.5,25.0,0.00,
6/27/2024,01:03:43,,,,26.1,25.0,-7.01,28.2,25.0,0.00,
6/27/2024,01:03:49,,,,25.7,25.0,-14.79,28.1,25.0,0.00,
6/27/2024,01:03:55,,,,25.7,25.0,-13.63,27.9,25.0,0.00,
6/27/2024,01:04:01,,,,25.5,25.0,-11.77,27.6,25.0,0.00,
6/27/2024,01:04:07,,,,25.2,25.0,-5.27,27.4,25.0,0.00,
6/27/2024,01:04:13,,,,25.0,25.0,-6.29,27.3,25.0,0.00,
6/27/2024,01:04:19,,,,24.9,25.0,-14.36,27.3,25.0,0.00,
6/27/2024,01:04:25,,,,24.8,25.0,-3.12,27.2,25.0,0.00,
6/27/2024,01:04:31,,,,24.7,25.0,-9.15,26.9,25.0,0.00,
6/27/2024,01:04:37,,,,24.6,25.0,-2.46,26.8,25.0,0.00,
6/27/2024,01:04:43,,,,24.5,25.0,-1.14,26.8,25.0,0.00,
6/27/2024,01:04:49,,,,24.6,25.0,-13.84,26.9,25.0,0.00,
6/27/2024,01:04:55,,,,24.6,25.0,-8.47,26.8,25.0,0.00,
6/27/2024,01:05:01,,,,24.6,25.0,2.80,26.6,25.0,0.00,
6/27/2024,01:05:07,,,,24.3,25.0,6.29,26.3,25.0,0.00,
6/27/2024,01:05:13,,,,24.3,25.0,-0.05,26.3,25.0,0.00,
6/27/2024,01:05:19,,,,24.4,25.0,-7.70,26.6,25.0,0.00,
6/27/2024,01:05:25,,,,24.6,25.0,-3.24,26.6,25.0,0.00,
6/27/2024,01:05:31,,,,24.6,25.0,-4.93,26.4,25.0,0.00,
6/27/2024,01:05:37,,,,24.6,25.0,-4.46,26.3,25.0,0.00,
6/27/2024,01:05:43,,,,24.4,25.0,-0.67,26.3,25.0,0.00,
6/27/2024,01:05:49,,,,24.5,25.0,-6.99,26.4,25.0,0.00,
6/27/2024,01:05:55,,,,24.7,25.0,-7.50,26.4,25.0,0.00,
6/27/2024,01:06:01,,,,24.6,25.0,-6.85,26.4,25.0,0.00,
6/27/2024,01:06:07,,,,24.6,25.0,3.49,26.2,25.0,0.00,
6/27/2024,01:06:13,,,,24.5,25.0,-0.71,26.2,25.0,0.00,
6/27/2024,01:06:19,,,,24.6,25.0,-6.31,26.2,25.0,0.00,
6/27/2024,01:06:25,,,,24.6,25.0,-6.75,26.3,25.0,0.00,
6/27/2024,01:06:31,,,,24.7,25.0,-2.08,26.2,25.0,0.00,
6/27/2024,01:06:37,,,,24.6,25.0,11.35,26.2,25.0,0.00,
6/27/2024,01:06:43,,,,24.8,25.0,-3.68,26.2,25.0,0.00,
6/27/2024,01:06:49,,,,24.8,25.0,0.63,26.3,25.0,0.00,
6/27/2024,01:06:55,,,,24.9,25.0,-1.71,26.2,25.0,0.00,
6/27/2024,01:07:01,,,,24.9,25.0,-0.26,26.2,25.0,0.00,
6/27/2024,01:07:07,,,,24.9,25.0,-6.19,26.2,25.0,0.00,
6/27/2024,01:07:13,,,,24.9,25.0,-2.32,26.1,25.0,0.00,
6/27/2024,01:07:19,,,,24.8,25.0,6.12,26.1,25.0,0.00,
6/27/2024,01:07:25,,,,24.7,25.0,-2.74,25.9,25.0,0.00,
6/27/2024,01:07:31,,,,24.7,25.0,-2.05,25.9,25.0,0.00,
6/27/2024,01:07:37,,,,24.5,25.0,6.23,25.8,25.0,0.00,
6/27/2024,01:07:43,,,,24.5,25.0,-1.90,25.8,25.0,0.00,
6/27/2024,01:07:49,,,,24.5,25.0,2.19,25.8,25.0,0.00,
6/27/2024,01:07:55,,,,24.5,25.0,4.47,25.8,25.0,0.00,
6/27/2024,01:08:01,,,,24.5,25.0,-1.04,25.8,25.0,0.00,
6/27/2024,01:08:07,,,,24.6,25.0,4.02,25.8,25.0,0.00,
6/27/2024,01:08:13,,,,24.7,25.0,-2.00,25.8,25.0,0.00,
6/27/2024,01:08:19,,,,24.7,25.0,2.18,25.9,25.0,0.00,
6/27/2024,01:08:25,,,,24.7,25.0,0.95,25.8,25.0,0.00,
6/27/2024,01:08:31,,,,24.7,25.0,5.02,25.8,25.0,0.00,
6/27/2024,01:08:37,,,,24.7,25.0,2.07,25.8,25.0,0.00,
6/27/2024,01:08:43,,,,24.8,25.0,-8.57,25.9,25.0,0.00,
6/27/2024,01:08:49,,,,24.9,25.0,-6.77,25.9,25.0,0.00,
6/27/2024,01:08:55,,,,25.0,25.0,4.25,25.8,25.0,0.00,
6/27/2024,01:09:01,,,,24.9,25.0,9.00,25.7,25.0,0.00,
6/27/2024,01:09:07,,,,24.9,25.0,3.16,25.8,25.0,0.00,
6/27/2024,01:09:13,,,,24.9,25.0,-2.05,25.8,25.0,0.00,
6/27/2024,01:09:19,,,,24.9,25.0,-2.79,25.8,25.0,0.00,
6/27/2024,01:09:25,,,,25.0,25.0,-0.05,25.9,25.0,0.00,
6/27/2024,01:09:31,,,,24.9,25.0,2.42,25.7,25.0,0.00,
6/27/2024,01:09:37,,,,24.9,25.0,2.77,25.8,25.0,0.00,
6/27/2024,01:09:43,,,,24.9,25.0,-2.46,25.8,25.0,0.00,
6/27/2024,01:09:49,,,,25.0,25.0,6.18,25.8,25.0,0.00,
6/27/2024,01:09:55,,,,24.9,25.0,-1.37,25.7,25.0,0.00,
6/27/2024,01:10:01,,,,24.9,25.0,2.19,25.6,25.0,0.00,
6/27/2024,01:10:07,,,,24.8,25.0,-0.71,25.5,25.0,0.00,
6/27/2024,01:10:13,,,,24.7,25.0,5.37,25.6,25.0,0.00,
6/27/2024,01:10:19,,,,24.7,25.0,1.83,25.6,25.0,0.00,
6/27/2024,01:10:25,,,,24.8,25.0,0.83,25.6,25.0,0.00,
6/27/2024,01:10:31,,,,24.8,25.0,9.89,25.5,25.0,0.00,
6/27/2024,01:10:37,,,,24.7,25.0,10.47,25.5,25.0,0.00,
6/27/2024,01:10:43,,,,24.7,25.0,8.66,25.4,25.0,0.00,
6/27/2024,01:10:49,,,,24.7,25.0,3.68,25.6,25.0,0.00,
6/27/2024,01:10:55,,,,24.8,25.0,1.09,25.6,25.0,0.00,
6/27/2024,01:11:01,,,,24.9,25.0,4.31,25.6,25.0,0.00,
6/27/2024,01:11:07,,,,24.9,25.0,-0.02,25.6,25.0,0.00,
6/27/2024,01:11:13,,,,24.9,25.0,-5.10,25.6,25.0,0.00,
6/27/2024,01:11:19,,,,24.9,25.0,7.26,25.6,25.0,0.00,
6/27/2024,01:11:25,,,,24.9,25.0,1.75,25.5,25.0,0.00,
6/27/2024,01:11:31,,,,24.9,25.0,2.09,25.5,25.0,0.00,
6/27/2024,01:11:37,,,,25.0,25.0,-0.98,25.6,25.0,0.00,
6/27/2024,01:11:43,,,,25.1,25.0,4.70,25.6,25.0,0.00,
6/27/2024,01:11:49,,,,25.1,25.0,-1.52,25.6,25.0,0.00,
6/27/2024,01:11:55,,,,25.2,25.0,-4.72,25.7,25.0,0.00,
6/27/2024,01:12:01,,,,25.2,25.0,-1.39,25.6,25.0,0.00,
6/27/2024,01:12:07,,,,25.1,25.0,1.87,25.5,25.0,0.00,
6/27/2024,01:12:13,,,,25.1,25.0,-4.31,25.6,25.0,0.00,
6/27/2024,01:12:19,,,,25.1,25.0,-0.57,25.4,25.0,0.00,
6/27/2024,01:12:25,,,,24.9,25.0,13.42,25.4,25.0,0.00,
6/27/2024,01:12:31,,,,24.8,25.0,9.61,25.3,25.0,0.00,
6/27/2024,01:12:37,,,,24.7,25.0,2.07,25.2,25.0,0.00,
6/27/2024,01:12:43,,,,24.6,25.0,6.82,25.1,25.0,0.00,
6/27/2024,01:12:49,,,,24.5,25.0,7.72,25.2,25.0,0.00,
6/27/2024,01:12:55,,,,24.6,25.0,2.85,25.2,25.0,0.00,
6/27/2024,01:13:01,,,,24.6,25.0,1.33,25.2,25.0,0.00,
6/27/2024,01:13:07,,,,24.6,25.0,10.54,25.2,25.0,0.00,
6/27/2024,01:13:13,,,,24.6,25.0,4.89,25.3,25.0,0.00,
6/27/2024,01:13:19,,,,24.7,25.0,0.47,25.3,25.0,0.00,
6/27/2024,01:13:25,,,,24.7,25.0,1.96,25.3,25.0,0.00,
6/27/2024,01:13:31,,,,24.8,25.0,5.90,25.3,25.0,0.00,
6/27/2024,01:13:37,,,,24.9,25.0,-0.24,25.4,25.0,0.00,
6/27/2024,01:13:43,,,,24.9,25.0,-4.23,25.4,25.0,0.00,
6/27/2024,01:13:49,,,,24.9,25.0,-0.85,25.4,25.0,0.00,
6/27/2024,01:13:55,,,,25.1,25.0,5.57,25.4,25.0,0.00,
6/27/2024,01:14:01,,,,25.1,25.0,1.96,25.4,25.0,0.00,
6/27/2024,01:14:07,,,,25.2,25.0,0.18,25.5,25.0,0.00,
6/27/2024,01:14:13,,,,25.2,25.0,5.53,25.6,25.0,0.00,
6/27/2024,01:14:19,,,,25.3,25.0,0.85,25.6,25.0,0.00,
6/27/2024,01:14:25,,,,25.4,25.0,0.61,25.6,25.0,0.00,
6/27/2024,01:14:31,,,,25.3,25.0,2.50,25.5,25.0,0.00,
6/27/2024,01:14:37,,,,25.3,25.0,-1.33,25.4,25.0,0.00,
6/27/2024,01:14:43,,,,25.3,25.0,0.07,25.5,25.0,0.00,
6/27/2024,01:14:49,,,,25.3,25.0,-1.65,25.4,25.0,0.00,
6/27/2024,01:14:55,,,,25.3,25.0,0.55,25.4,25.0,0.00,
6/27/2024,01:15:01,,,,25.3,25.0,-3.63,25.4,25.0,0.00,
6/27/2024,01:15:07,,,,25.3,25.0,-0.36,25.4,25.0,0.00,
6/27/2024,01:15:13,,,,25.2,25.0,0.83,25.3,25.0,0.00,
6/27/2024,01:15:19,,,,25.1,25.0,7.84,25.3,25.0,0.00,
6/27/2024,01:15:25,,,,25.1,25.0,3.95,25.3,25.0,0.00,
6/27/2024,01:15:31,,,,25.0,25.0,5.29,25.3,25.0,0.00,
6/27/2024,01:15:37,,,,24.9,25.0,9.33,25.2,25.0,0.00,
6/27/2024,01:15:43,,,,24.9,25.0,-1.49,25.2,25.0,0.00,
6/27/2024,01:15:49,,,,24.9,25.0,8.28,25.2,25.0,0.00,
6/27/2024,01:15:55,,,,24.8,25.0,1.56,25.2,25.0,0.00,
6/27/2024,01:16:01,,,,24.8,25.0,3.39,25.1,25.0,0.00,
6/27/2024,01:16:07,,,,24.8,25.0,0.16,25.2,25.0,0.00,
6/27/2024,01:16:13,,,,24.9,25.0,-4.94,25.3,25.0,0.00,
6/27/2024,01:16:19,,,,25.0,25.0,11.61,25.3,25.0,0.00,
6/27/2024,01:16:25,,,,24.9,25.0,3.45,25.2,25.0,0.00,
6/27/2024,01:16:31,,,,24.8,25.0,10.54,25.2,25.0,0.00,
6/27/2024,01:16:37,,,,24.9,25.0,6.89,25.2,25.0,0.00,
6/27/2024,01:16:43,,,,24.9,25.0,-4.01,25.2,25.0,0.00,
6/27/2024,01:16:49,,,,25.0,25.0,1.03,25.3,25.0,0.00,
6/27/2024,01:16:55,,,,24.9,25.0,6.59,25.2,25.0,0.00,
6/27/2024,01:17:01,,,,24.9,25.0,0.86,25.2,25.0,0.00,
6/27/2024,01:17:07,,,,25.0,25.0,-3.11,25.2,25.0,0.00,
6/27/2024,01:17:13,,,,25.1,25.0,-0.31,25.2,25.0,0.00,
6/27/2024,01:17:19,,,,25.1,25.0,3.94,25.3,25.0,0.00,
6/27/2024,01:17:25,,,,25.1,25.0,-2.73,25.2,25.0,0.00,
6/27/2024,01:17:31,,,,25.1,25.0,1.06,25.2,25.0,0.00,
6/27/2024,01:17:37,,,,25.1,25.0,0.55,25.2,25.0,0.00,
6/27/2024,01:17:43,,,,25.1,25.0,1.35,25.2,25.0,0.00,
6/27/2024,01:17:49,,,,25.3,25.0,-8.16,25.3,25.0,0.00,
6/27/2024,01:17:55,,,,25.3,25.0,1.95,25.3,25.0,0.00,
6/27/2024,01:18:01,,,,25.1,25.0,8.61,25.1,25.0,0.00,
6/27/2024,01:18:07,,,,24.9,25.0,10.96,25.1,25.0,0.00,
6/27/2024,01:18:13,,,,24.9,25.0,3.07,25.1,25.0,0.00,
6/27/2024,01:18:19,,,,24.8,25.0,4.49,25.1,25.0,0.00,
6/27/2024,01:18:25,,,,24.8,25.0,1.54,25.1,25.0,0.00,
6/27/2024,01:18:31,,,,24.9,25.0,4.88,25.2,25.0,0.00,
6/27/2024,01:18:37,,,,24.9,25.0,4.89,25.2,25.0,0.00,
6/27/2024,01:18:43,,,,25.1,25.0,-2.08,25.2,25.0,0.00,
6/27/2024,01:18:49,,,,25.1,25.0,2.15,25.2,25.0,0.00,
6/27/2024,01:18:55,,,,25.1,25.0,2.62,25.2,25.0,0.00,
6/27/2024,01:19:01,,,,24.9,25.0,9.22,25.1,25.0,0.00,
6/27/2024,01:19:07,,,,24.8,25.0,4.13,25.0,25.0,0.00,
6/27/2024,01:19:13,,,,24.8,25.0,10.75,25.0,25.0,0.00,
6/27/2024,01:19:19,,,,24.7,25.0,3.10,25.1,25.0,0.00,
6/27/2024,01:19:25,,,,24.8,25.0,0.29,25.1,25.0,0.00,
6/27/2024,01:19:31,,,,24.8,25.0,-0.67,25.1,25.0,0.00,
6/27/2024,01:19:37,,,,24.8,25.0,8.56,25.0,25.0,0.00,
6/27/2024,01:19:43,,,,24.8,25.0,4.31,25.0,25.0,0.00,
6/27/2024,01:19:49,,,,24.8,25.0,4.74,25.1,25.0,0.00,
6/27/2024,01:19:55,,,,24.8,25.0,1.16,25.1,25.0,0.00,
6/27/2024,01:20:01,,,,24.9,25.0,1.84,25.2,25.0,0.00,
6/27/2024,01:20:07,,,,25.0,25.0,0.19,25.2,25.0,0.00,
6/27/2024,01:20:13,,,,25.0,25.0,1.10,25.2,25.0,0.00,
6/27/2024,01:20:19,,,,25.0,25.0,12.58,25.2,25.0,0.00,
6/27/2024,01:20:25,,,,25.1,25.0,-0.58,25.2,25.0,0.00,
6/27/2024,01:20:31,,,,25.1,25.0,1.88,25.2,25.0,0.00,
6/27/2024,01:20:37,,,,25.2,25.0,-0.85,25.3,25.0,0.00,
6/27/2024,01:20:43,,,,25.2,25.0,-0.15,25.2,25.0,0.00,
6/27/2024,01:20:49,,,,25.3,25.0,-2.30,25.2,25.0,0.00,
6/27/2024,01:20:55,,,,25.3,25.0,-1.25,25.2,25.0,0.00,
6/27/2024,01:21:01,,,,25.3,25.0,0.83,25.2,25.0,0.00,
6/27/2024,01:21:07,,,,25.3,25.0,-2.31,25.2,25.0,0.00,
6/27/2024,01:21:13,,,,25.2,25.0,-5.14,25.2,25.0,0.00,
6/27/2024,01:21:19,,,,25.2,25.0,4.64,25.2,25.0,0.00,
6/27/2024,01:21:25,,,,25.2,25.0,4.35,25.3,25.0,0.00,
6/27/2024,01:21:31,,,,25.2,25.0,-2.74,25.2,25.0,0.00,
6/27/2024,01:21:37,,,,25.3,25.0,-7.57,25.2,25.0,0.00,
6/27/2024,01:21:43,,,,25.2,25.0,5.18,25.2,25.0,0.00,
6/27/2024,01:21:49,,,,25.1,25.0,8.22,25.1,25.0,0.00,
6/27/2024,01:21:55,,,,24.9,25.0,4.79,25.1,25.0,0.00,
6/27/2024,01:22:01,,,,24.9,25.0,-0.53,25.1,25.0,0.00,
6/27/2024,01:22:07,,,,24.9,25.0,4.80,25.1,25.0,0.00,
6/27/2024,01:22:13,,,,25.0,25.0,3.74,25.1,25.0,0.00,
6/27/2024,01:22:19,,,,24.9,25.0,6.32,25.0,25.0,0.00,
6/27/2024,01:22:25,,,,24.8,25.0,2.10,25.0,25.0,0.00,
6/27/2024,01:22:31,,,,24.9,25.0,4.86,25.1,25.0,0.00,
6/27/2024,01:22:37,,,,24.9,25.0,4.81,25.1,25.0,0.00,
6/27/2024,01:22:43,,,,24.9,25.0,1.23,25.1,25.0,0.00,
6/27/2024,01:22:49,,,,25.0,25.0,0.69,25.1,25.0,0.00,
6/27/2024,01:22:55,,,,25.1,25.0,3.76,25.2,25.0,0.00,
6/27/2024,01:23:01,,,,25.1,25.0,-4.92,25.2,25.0,0.00,
6/27/2024,01:23:07,,,,25.2,25.0,2.03,25.2,25.0,0.00,
6/27/2024,01:23:13,,,,25.1,25.0,6.13,25.1,25.0,0.00,
6/27/2024,01:23:19,,,,25.1,25.0,2.87,25.1,25.0,0.00,
6/27/2024,01:23:25,,,,25.1,25.0,-0.63,25.1,25.0,0.00,
6/27/2024,01:23:31,,,,25.1,25.0,3.28,25.1,25.0,0.00,
6/27/2024,01:23:37,,,,25.1,25.0,1.46,25.1,25.0,0.00,
6/27/2024,01:23:43,,,,25.1,25.0,-7.60,25.1,25.0,0.00,
6/27/2024,01:23:49,,,,25.1,25.0,2.20,24.9,25.0,0.00,
6/27/2024,01:23:55,,,,24.9,25.0,4.66,24.9,25.0,0.00,
6/27/2024,01:24:01,,,,24.9,25.0,3.84,24.9,25.0,0.00,
6/27/2024,01:24:07,,,,24.8,25.0,3.66,24.9,25.0,0.00,
6/27/2024,01:24:13,,,,24.8,25.0,-0.01,24.9,25.0,0.00,
6/27/2024,01:24:19,,,,24.8,25.0,3.58,25.0,25.0,0.00,
6/27/2024,01:24:25,,,,24.9,25.0,-1.05,25.0,25.0,0.00,
6/27/2024,01:24:31,,,,25.0,25.0,-0.92,25.0,25.0,0.00,
6/27/2024,01:24:37,,,,24.9,25.0,20.47,24.9,25.0,0.00,
6/27/2024,01:24:43,,,,24.9,25.0,4.28,24.9,25.0,0.00,
6/27/2024,01:24:49,,,,24.7,25.0,1.51,24.8,25.0,0.00,
6/27/2024,01:24:55,,,,24.6,25.0,9.49,24.8,25.0,0.00,
6/27/2024,01:25:01,,,,24.6,25.0,7.68,24.8,25.0,0.00,
6/27/2024,01:25:07,,,,24.6,25.0,9.29,24.9,25.0,0.00,
6/27/2024,01:25:13,,,,24.7,25.0,0.96,24.9,25.0,0.00,
6/27/2024,01:25:19,,,,24.8,25.0,0.86,24.9,25.0,0.00,
6/27/2024,01:25:25,,,,24.8,25.0,4.68,24.9,25.0,0.00,
6/27/2024,01:25:31,,,,24.8,25.0,5.83,24.9,25.0,0.00,
6/27/2024,01:25:37,,,,24.8,25.0,4.24,24.9,25.0,0.00,
6/27/2024,01:25:43,,,,24.8,25.0,5.62,25.0,25.0,0.00,
6/27/2024,01:25:49,,,,24.9,25.0,-0.87,25.0,25.0,0.00,
6/27/2024,01:25:55,,,,24.9,25.0,1.47,25.0,25.0,0.00,
6/27/2024,01:26:01,,,,24.9,25.0,2.84,24.9,25.0,0.00,
6/27/2024,01:26:07,,,,24.9,25.0,8.14,24.9,25.0,0.00,
6/27/2024,01:26:13,,,,24.9,25.0,2.19,25.0,25.0,0.00,
6/27/2024,01:26:19,,,,25.0,25.0,-1.55,25.0,25.0,0.00,
6/27/2024,01:26:25,,,,25.1,25.0,3.58,25.0,25.0,0.00,
6/27/2024,01:26:31,,,,25.0,25.0,2.76,25.0,25.0,0.00,
6/27/2024,01:26:37,,,,25.0,25.0,1.15,24.9,25.0,0.00,
6/27/2024,01:26:43,,,,25.0,25.0,4.88,24.9,25.0,0.00,
6/27/2024,01:26:49,,,,24.9,25.0,7.00,24.9,25.0,0.00,
6/27/2024,01:26:55,,,,24.9,25.0,3.48,24.9,25.0,0.00,
6/27/2024,01:27:01,,,,24.9,25.0,2.58,24.9,25.0,0.00,
6/27/2024,01:27:07,,,,24.9,25.0,0.38,25.0,25.0,0.00,
6/27/2024,01:27:13,,,,25.0,25.0,-0.68,25.0,25.0,0.00,
6/27/2024,01:27:19,,,,25.0,25.0,4.63,24.9,25.0,0.00,
6/27/2024,01:27:25,,,,25.0,25.0,0.57,25.1,25.0,0.00,
6/27/2024,01:27:31,,,,25.1,25.0,0.97,25.0,25.0,0.00,
6/27/2024,01:27:37,,,,25.1,25.0,-0.90,25.1,25.0,0.00,
6/27/2024,01:27:43,,,,25.2,25.0,3.00,25.1,25.0,0.00,
6/27/2024,01:27:49,,,,25.1,25.0,3.21,25.0,25.0,0.00,
6/27/2024,01:27:55,,,,25.1,25.0,4.53,25.1,25.0,0.00,
6/27/2024,01:28:01,,,,25.1,25.0,-0.60,25.1,25.0,0.00,
6/27/2024,01:28:07,,,,25.2,25.0,3.37,25.1,25.0,0.00,
