1.196,4.20016,0.359951,17.0106,06/26/2024 23:42:04.094106800,3,0.836723
1.19453,4.20015,0.359527,17.3701,06/26/2024 23:42:05.177625860,3,0.854408
1.19304,4.20015,0.359072,17.7292,06/26/2024 23:42:06.261129400,3,0.87207
1.19162,4.20016,0.35864,18.0878,06/26/2024 23:42:07.344618800,3,0.889711
1.19022,4.20016,0.358222,18.446,06/26/2024 23:42:08.428117260,3,0.907331
1.18884,4.20016,0.357803,18.8038,06/26/2024 23:42:09.511599400,3,0.924931
1.18753,4.20015,0.357408,19.1613,06/26/2024 23:42:10.595085500,3,0.942511
1.18622,4.20015,0.357014,19.5183,06/26/2024 23:42:11.678574040,3,0.960072
1.18492,4.20016,0.356626,19.8749,06/26/2024 23:42:12.762066260,3,0.977614
1.18367,4.20017,0.356246,20.2311,06/26/2024 23:42:13.845549960,3,0.995137
1.1824,4.20015,0.355862,20.587,06/26/2024 23:42:14.929026740,3,1.01264
1.18122,4.20016,0.355625,20.9426,06/26/2024 23:42:16.012864520,3,1.03013
1.18003,4.20016,0.355147,21.2978,06/26/2024 23:42:17.096334660,3,1.0476
1.17881,4.20016,0.3548,21.6526,06/26/2024 23:42:18.179869100,3,1.06506
1.17766,4.20016,0.354443,22.007,06/26/2024 23:42:19.263365700,3,1.08249
1.17649,4.20016,0.35408,22.3611,06/26/2024 23:42:20.346837360,3,1.09991
1.17537,4.20017,0.353746,22.7148,06/26/2024 23:42:21.430313660,3,1.11731
1.17423,4.20016,0.353408,23.0682,06/26/2024 23:42:22.513810080,3,1.13469
1.1731,4.20016,0.353063,23.4213,06/26/2024 23:42:23.597285380,3,1.15206
1.17196,4.20015,0.352727,23.774,06/26/2024 23:42:24.680780160,3,1.16941
1.17093,4.20017,0.352416,24.1265,06/26/2024 23:42:25.764273720,3,1.18674
1.16985,4.20017,0.352084,24.4785,06/26/2024 23:42:26.847742760,3,1.20406
1.16879,4.20015,0.351774,24.8303,06/26/2024 23:42:27.931240800,3,1.22136
1.16777,4.20015,0.351457,25.1818,06/26/2024 23:42:29.014715320,3,1.23865
1.16674,4.20016,0.351149,25.5329,06/26/2024 23:42:30.098191100,3,1.25592
1.16573,4.20015,0.350853,25.8838,06/26/2024 23:42:31.181689340,3,1.27318
1.1647,4.20016,0.350543,26.2343,06/26/2024 23:42:32.265187820,3,1.29042
1.16373,4.20016,0.350242,26.5846,06/26/2024 23:42:33.348664160,3,1.30765
1.16276,4.20015,0.349955,26.9345,06/26/2024 23:42:34.432156440,3,1.32487
1.16183,4.20016,0.349743,27.2843,06/26/2024 23:42:35.515859400,3,1.34207
1.16085,4.20016,0.34937,27.6336,06/26/2024 23:42:36.599319000,3,1.35925
1.15992,4.20016,0.349099,27.9827,06/26/2024 23:42:37.682808720,3,1.37643
1.15901,4.20016,0.348828,28.3316,06/26/2024 23:42:38.766302660,3,1.39358
1.1581,4.20017,0.34855,28.6801,06/26/2024 23:42:39.849784140,3,1.41073
1.15722,4.20017,0.348286,29.0284,06/26/2024 23:42:40.933270100,3,1.42786
1.1563,4.20016,0.348008,29.3764,06/26/2024 23:42:42.016753200,3,1.44498
1.15544,4.20017,0.347759,29.7242,06/26/2024 23:42:43.100268900,3,1.46208
1.15452,4.20016,0.347475,30.0716,06/26/2024 23:42:44.183761680,3,1.47918
1.15368,4.20016,0.347219,30.4188,06/26/2024 23:42:45.267236940,3,1.49625
1.15287,4.20017,0.347003,30.7659,06/26/2024 23:42:46.350806740,3,1.51332
1.15198,4.20016,0.346713,31.1126,06/26/2024 23:42:47.434301940,3,1.53038
1.15114,4.20017,0.346458,31.459,06/26/2024 23:42:48.517791300,3,1.54742
1.15031,4.20016,0.346205,31.8052,06/26/2024 23:42:49.601275460,3,1.56445
1.14951,4.20017,0.345958,32.1512,06/26/2024 23:42:50.684739840,3,1.58147
1.14866,4.20017,0.345713,32.4969,06/26/2024 23:42:51.768237480,3,1.59847
1.14781,4.20016,0.345451,32.8423,06/26/2024 23:42:52.851714420,3,1.61546
1.14702,4.20016,0.345213,33.1876,06/26/2024 23:42:53.935188300,3,1.63244
1.14623,4.20016,0.344975,33.5325,06/26/2024 23:42:55.018661600,3,1.64941
1.14542,4.20017,0.34473,33.8773,06/26/2024 23:42:56.102129360,3,1.66637
1.14464,4.20016,0.344503,34.2218,06/26/2024 23:42:57.185622280,3,1.68331
1.14387,4.20016,0.34428,34.566,06/26/2024 23:42:58.269146940,3,1.70025
1.14309,4.20016,0.344026,34.9101,06/26/2024 23:42:59.352606260,3,1.71717
1.14236,4.20016,0.343821,35.2539,06/26/2024 23:43:00.436108360,3,1.73408
1.14159,4.20016,0.343579,35.5975,06/26/2024 23:43:01.519582060,3,1.75098
1.14088,4.20016,0.343366,35.9408,06/26/2024 23:43:02.603062480,3,1.76787
1.14008,4.20016,0.343127,36.284,06/26/2024 23:43:03.686542820,3,1.78475
1.13937,4.20017,0.342915,36.6269,06/26/2024 23:43:04.770028200,3,1.80162
1.13867,4.20017,0.342701,36.9696,06/26/2024 23:43:05.853507600,3,1.81847
1.13792,4.20016,0.342485,37.3121,06/26/2024 23:43:06.937014680,3,1.83532
1.13719,4.20017,0.342262,37.6543,06/26/2024 23:43:08.020508040,3,1.85216
1.13649,4.20016,0.342042,37.9964,06/26/2024 23:43:09.103976440,3,1.86898
1.13576,4.20016,0.341838,38.3382,06/26/2024 23:43:10.187494400,3,1.88579
1.13506,4.20017,0.341621,38.6798,06/26/2024 23:43:11.270991160,3,1.9026
1.13437,4.20016,0.341408,39.0212,06/26/2024 23:43:12.354472820,3,1.91939
1.13366,4.20016,0.341194,39.3624,06/26/2024 23:43:13.437953540,3,1.93617
1.13295,4.20016,0.341004,39.7034,06/26/2024 23:43:14.521512200,3,1.95295
1.13231,4.20017,0.340949,40.0444,06/26/2024 23:43:15.605506900,3,1.96972
1.13161,4.20016,0.340581,40.385,06/26/2024 23:43:16.689004120,3,1.98647
1.13092,4.20017,0.340372,40.7253,06/26/2024 23:43:17.772495460,3,2.00321
1.13021,4.20016,0.340153,41.0655,06/26/2024 23:43:18.855971560,3,2.01995
1.12951,4.20016,0.339949,41.4054,06/26/2024 23:43:19.939459980,3,2.03667
1.12882,4.20016,0.339741,41.7452,06/26/2024 23:43:21.022947100,3,2.05338
1.12812,4.20017,0.339521,42.0847,06/26/2024 23:43:22.106410340,3,2.07008
1.12744,4.20017,0.339326,42.424,06/26/2024 23:43:23.189906680,3,2.08677
1.12676,4.20016,0.339119,42.7631,06/26/2024 23:43:24.273395100,3,2.10345
1.12612,4.20017,0.338923,43.1021,06/26/2024 23:43:25.356874180,3,2.12012
1.1254,4.20017,0.338711,43.4408,06/26/2024 23:43:26.440362600,3,2.13678
1.12474,4.20016,0.338516,43.7793,06/26/2024 23:43:27.523858800,3,2.15343
1.12405,4.20016,0.338301,44.1176,06/26/2024 23:43:28.607333960,3,2.17007
1.12337,4.20016,0.3381,44.4557,06/26/2024 23:43:29.690825700,3,2.1867
1.12267,4.20016,0.337887,44.7936,06/26/2024 23:43:30.774312420,3,2.20332
1.12204,4.20016,0.337698,45.1313,06/26/2024 23:43:31.857797180,3,2.21994
1.12138,4.20016,0.337496,45.4688,06/26/2024 23:43:32.941273900,3,2.23654
1.1207,4.20015,0.3373,45.8061,06/26/2024 23:43:34.024772860,3,2.25313
1.12007,4.20016,0.337102,46.1432,06/26/2024 23:43:35.108251400,3,2.26971
1.11939,4.20016,0.33691,46.4801,06/26/2024 23:43:36.191769260,3,2.28628
1.11872,4.20017,0.336707,46.8168,06/26/2024 23:43:37.275277040,3,2.30284
1.11807,4.20016,0.336504,47.1533,06/26/2024 23:43:38.358766600,3,2.3194
1.1174,4.20016,0.336326,47.4896,06/26/2024 23:43:39.442325860,3,2.33594
1.11676,4.20016,0.336111,47.8257,06/26/2024 23:43:40.525813240,3,2.35247
1.11607,4.20017,0.335902,48.1616,06/26/2024 23:43:41.609297580,3,2.36899
1.11543,4.20017,0.335723,48.4974,06/26/2024 23:43:42.692829220,3,2.38551
1.11471,4.20015,0.335497,48.8329,06/26/2024 23:43:43.776330320,3,2.40201
1.11407,4.20016,0.335293,49.1682,06/26/2024 23:43:44.859799580,3,2.4185
1.11338,4.20015,0.335097,49.5033,06/26/2024 23:43:45.943299760,3,2.43499
1.11271,4.20016,0.334889,49.8381,06/26/2024 23:43:47.026778680,3,2.45146
1.11203,4.20016,0.334687,50.1728,06/26/2024 23:43:48.110268280,3,2.46792
1.11139,4.20016,0.33449,50.5073,06/26/2024 23:43:49.193743360,3,2.48437
1.1107,4.20016,0.334289,50.8416,06/26/2024 23:43:50.277243000,3,2.50082
1.11003,4.20016,0.334081,51.1757,06/26/2024 23:43:51.360718560,3,2.51725
1.10937,4.20016,0.333887,51.5096,06/26/2024 23:43:52.444214580,3,2.53367
1.10871,4.20016,0.33369,51.8433,06/26/2024 23:43:53.527708120,3,2.55009
1.10804,4.20015,0.33348,52.1767,06/26/2024 23:43:54.611179380,3,2.56649
1.10739,4.20016,0.33329,52.51,06/26/2024 23:43:55.694669620,3,2.58288
1.10676,4.20015,0.333097,52.8431,06/26/2024 23:43:56.778151080,3,2.59927
1.10608,4.20016,0.332894,53.176,06/26/2024 23:43:57.861632040,3,2.61564
1.10543,4.20016,0.332701,53.5087,06/26/2024 23:43:58.945126140,3,2.63201
1.10479,4.20015,0.332507,53.8412,06/26/2024 23:44:00.028611800,3,2.64836
1.10417,4.20016,0.332318,54.1736,06/26/2024 23:44:01.112091000,3,2.66471
1.10348,4.20015,0.332118,54.5057,06/26/2024 23:44:02.195594720,3,2.68105
1.10285,4.20016,0.331922,54.8376,06/26/2024 23:44:03.279076000,3,2.69737
1.10222,4.20016,0.331729,55.1693,06/26/2024 23:44:04.362547260,3,2.71369
1.10154,4.20016,0.331536,55.5009,06/26/2024 23:44:05.446051080,3,2.73
1.10089,4.20016,0.331332,55.8322,06/26/2024 23:44:06.529529600,3,2.7463
1.10026,4.20016,0.331157,56.1633,06/26/2024 23:44:07.613061000,3,2.76258
1.09959,4.20015,0.33094,56.4943,06/26/2024 23:44:08.696544960,3,2.77886
1.09893,4.20016,0.330744,56.825,06/26/2024 23:44:09.780034320,3,2.79513
1.09831,4.20016,0.330571,57.1556,06/26/2024 23:44:10.863571880,3,2.81139
1.09762,4.20015,0.330349,57.486,06/26/2024 23:44:11.947057840,3,2.82764
1.09702,4.20016,0.330164,57.8161,06/26/2024 23:44:13.030531920,3,2.84388
1.09633,4.20016,0.329963,58.1461,06/26/2024 23:44:14.114030040,3,2.86011
1.09567,4.20016,0.329762,58.4758,06/26/2024 23:44:15.197512920,3,2.87633
1.09501,4.20016,0.329678,58.8055,06/26/2024 23:44:16.281372480,3,2.89255
1.09434,4.20016,0.329358,59.1349,06/26/2024 23:44:17.364846260,3,2.90875
1.0937,4.20016,0.329171,59.464,06/26/2024 23:44:18.448337180,3,2.92494
1.09301,4.20016,0.328965,59.793,06/26/2024 23:44:19.531838840,3,2.94112
1.09237,4.20017,0.328762,60.1218,06/26/2024 23:44:20.615305560,3,2.95729
1.09171,4.20016,0.328571,60.4503,06/26/2024 23:44:21.698791740,3,2.97346
1.09105,4.20016,0.328368,60.7787,06/26/2024 23:44:22.782272660,3,2.98961
1.09038,4.20016,0.328164,61.1069,06/26/2024 23:44:23.865739680,3,3.00575
1.08971,4.20016,0.327956,61.4348,06/26/2024 23:44:24.949189160,3,3.02188
1.08906,4.20017,0.32777,61.7626,06/26/2024 23:44:26.032669200,3,3.038
1.08838,4.20016,0.327559,62.0902,06/26/2024 23:44:27.116128320,3,3.05412
1.08774,4.20016,0.327374,62.4175,06/26/2024 23:44:28.199615960,3,3.07022
1.08706,4.20015,0.327175,62.7447,06/26/2024 23:44:29.283114700,3,3.08631
1.08643,4.20017,0.326979,63.0717,06/26/2024 23:44:30.366597620,3,3.1024
1.08579,4.20016,0.326792,63.3985,06/26/2024 23:44:31.450096380,3,3.11847
1.08514,4.20016,0.326602,63.7251,06/26/2024 23:44:32.533613700,3,3.13453
1.08449,4.20016,0.326397,64.0515,06/26/2024 23:44:33.617103200,3,3.15059
1.08381,4.20016,0.326197,64.3777,06/26/2024 23:44:34.700602740,3,3.16663
1.08315,4.20016,0.326017,64.7037,06/26/2024 23:44:35.784165120,3,3.18267
1.08251,4.20016,0.325794,65.0295,06/26/2024 23:44:36.867625860,3,3.1987
1.08184,4.20016,0.325592,65.3551,06/26/2024 23:44:37.951088960,3,3.21471
1.0812,4.20015,0.325428,65.6805,06/26/2024 23:44:39.034648880,3,3.23072
1.08053,4.20016,0.325203,66.0057,06/26/2024 23:44:40.118128580,3,3.24671
1.07988,4.20016,0.325017,66.3307,06/26/2024 23:44:41.201639680,3,3.2627
1.07921,4.20016,0.324802,66.6555,06/26/2024 23:44:42.285103780,3,3.27868
1.07857,4.20016,0.324615,66.9801,06/26/2024 23:44:43.368587640,3,3.29465
1.07789,4.20016,0.324403,67.3046,06/26/2024 23:44:44.452045460,3,3.3106
1.07724,4.20016,0.324215,67.6288,06/26/2024 23:44:45.535527460,3,3.32655
1.07656,4.20016,0.324006,67.9528,06/26/2024 23:44:46.618995760,3,3.34249
1.0759,4.20015,0.323805,68.2766,06/26/2024 23:44:47.702460860,3,3.35842
1.07524,4.20016,0.323617,68.6002,06/26/2024 23:44:48.785957220,3,3.37433
1.07458,4.20017,0.323401,68.9236,06/26/2024 23:44:49.869402460,3,3.39024
1.07388,4.20016,0.323214,69.2468,06/26/2024 23:44:50.952916120,3,3.40614
1.07324,4.20016,0.323011,69.5698,06/26/2024 23:44:52.036404000,3,3.42203
1.07255,4.20016,0.322801,69.8926,06/26/2024 23:44:53.119883060,3,3.43791
1.07189,4.20015,0.322667,70.2153,06/26/2024 23:44:54.203575580,3,3.45378
1.07122,4.20015,0.322411,70.5377,06/26/2024 23:44:55.287088760,3,3.46964
1.07055,4.20016,0.322199,70.8599,06/26/2024 23:44:56.370566420,3,3.48548
1.0699,4.20015,0.322008,71.1819,06/26/2024 23:44:57.454065140,3,3.50132
1.06923,4.20016,0.321801,71.5037,06/26/2024 23:44:58.537537400,3,3.51715
1.06858,4.20016,0.321596,71.8253,06/26/2024 23:44:59.620983740,3,3.53297
1.06789,4.20016,0.321401,72.1467,06/26/2024 23:45:00.704469240,3,3.54878
1.06725,4.20016,0.321208,72.4679,06/26/2024 23:45:01.787956920,3,3.56458
1.06657,4.20016,0.321004,72.7889,06/26/2024 23:45:02.871438760,3,3.58037
1.06594,4.20016,0.320833,73.1097,06/26/2024 23:45:03.954985400,3,3.59615
1.06526,4.20016,0.320614,73.4304,06/26/2024 23:45:05.038481880,3,3.61192
1.06462,4.20016,0.320414,73.7508,06/26/2024 23:45:06.121960520,3,3.62768
1.06394,4.20016,0.320233,74.071,06/26/2024 23:45:07.205512180,3,3.64343
1.06327,4.20016,0.320013,74.391,06/26/2024 23:45:08.289005380,3,3.65917
1.06256,4.20015,0.319795,74.7108,06/26/2024 23:45:09.372485740,3,3.6749
1.06192,4.20016,0.319612,75.0304,06/26/2024 23:45:10.455997260,3,3.69063
1.06125,4.20016,0.319408,75.3498,06/26/2024 23:45:11.539499920,3,3.70634
1.06058,4.20015,0.319204,75.669,06/26/2024 23:45:12.622997500,3,3.72204
1.05992,4.20015,0.319001,75.988,06/26/2024 23:45:13.706485020,3,3.73773
1.05927,4.20016,0.318806,76.3068,06/26/2024 23:45:14.789971600,3,3.75341
1.05859,4.20016,0.3186,76.6254,06/26/2024 23:45:15.873451520,3,3.76908
1.05792,4.20015,0.318511,76.944,06/26/2024 23:45:16.957310540,3,3.78475
1.05727,4.20016,0.318212,77.2622,06/26/2024 23:45:18.040822140,3,3.8004
1.05658,4.20015,0.317994,77.5802,06/26/2024 23:45:19.124300180,3,3.81604
1.05595,4.20015,0.317812,77.898,06/26/2024 23:45:20.207798540,3,3.83168
1.05525,4.20015,0.3176,78.2156,06/26/2024 23:45:21.291292660,3,3.8473
1.05461,4.20015,0.317406,78.533,06/26/2024 23:45:22.374788200,3,3.86291
1.05398,4.20015,0.31722,78.8502,06/26/2024 23:45:23.458291120,3,3.87851
1.05333,4.20015,0.31702,79.1672,06/26/2024 23:45:24.541774320,3,3.89411
1.05266,4.20015,0.316815,79.484,06/26/2024 23:45:25.625251360,3,3.90969
1.05202,4.20016,0.316622,79.8007,06/26/2024 23:45:26.708726540,3,3.92527
1.05137,4.20015,0.316443,80.1171,06/26/2024 23:45:27.792263420,3,3.94083
1.05073,4.20016,0.316243,80.4333,06/26/2024 23:45:28.875770300,3,3.95639
1.05001,4.20015,0.316017,80.7494,06/26/2024 23:45:29.959250000,3,3.97193
1.04941,4.20016,0.315838,81.0652,06/26/2024 23:45:31.042726420,3,3.98747
1.04872,4.20015,0.315644,81.3808,06/26/2024 23:45:32.126253180,3,4.00299
1.04807,4.20015,0.315438,81.6963,06/26/2024 23:45:33.209743660,3,4.01851
1.04743,4.20016,0.315248,82.0115,06/26/2024 23:45:34.293241420,3,4.03402
1.04673,4.20016,0.315042,82.3266,06/26/2024 23:45:35.376754320,3,4.04951
1.04605,4.20015,0.314827,82.6414,06/26/2024 23:45:36.460236320,3,4.065
1.04544,4.20016,0.314644,82.956,06/26/2024 23:45:37.543714940,3,4.08047
1.0448,4.20016,0.314449,83.2705,06/26/2024 23:45:38.627196940,3,4.09594
1.04411,4.20016,0.314242,83.5847,06/26/2024 23:45:39.710680300,3,4.1114
1.04344,4.20015,0.314041,83.8988,06/26/2024 23:45:40.794166940,3,4.12685
1.04279,4.20015,0.313847,84.2126,06/26/2024 23:45:41.877657680,3,4.14228
1.04209,4.20015,0.313639,84.5263,06/26/2024 23:45:42.961158300,3,4.15771
1.04142,4.20016,0.31344,84.8397,06/26/2024 23:45:44.044660160,3,4.17313
1.04077,4.20015,0.313233,85.1529,06/26/2024 23:45:45.128128800,3,4.18854
1.04012,4.20015,0.313047,85.466,06/26/2024 23:45:46.211622620,3,4.20393
1.03946,4.20015,0.312844,85.7788,06/26/2024 23:45:47.295103180,3,4.21932
1.03882,4.20015,0.312648,86.0915,06/26/2024 23:45:48.378578580,3,4.2347
1.03817,4.20015,0.312461,86.4039,06/26/2024 23:45:49.462079700,3,4.25007
1.03752,4.20015,0.31227,86.7162,06/26/2024 23:45:50.545597700,3,4.26543
1.03688,4.20015,0.312063,87.0283,06/26/2024 23:45:51.629066460,3,4.28078
1.03621,4.20015,0.311869,87.3401,06/26/2024 23:45:52.712558600,3,4.29612
1.03554,4.20016,0.311665,87.6518,06/26/2024 23:45:53.796047000,3,4.31145
1.0349,4.20016,0.311473,87.9633,06/26/2024 23:45:54.879532260,3,4.32677
1.03422,4.20015,0.311265,88.2745,06/26/2024 23:45:55.963008680,3,4.34208
1.0336,4.20015,0.311083,88.5856,06/26/2024 23:45:57.046501120,3,4.35738
1.03293,4.20016,0.310884,88.8965,06/26/2024 23:45:58.130003960,3,4.37268
1.03233,4.20017,0.310705,89.2072,06/26/2024 23:45:59.213508180,3,4.38796
1.03167,4.20015,0.310519,89.5177,06/26/2024 23:46:00.297058860,3,4.40323
1.03099,4.20015,0.310299,89.828,06/26/2024 23:46:01.380561100,3,4.4185
1.03038,4.20015,0.310115,90.1381,06/26/2024 23:46:02.464064720,3,4.43375
1.02971,4.20015,0.309926,90.4481,06/26/2024 23:46:03.547606280,3,4.449
1.02908,4.20015,0.30972,90.7578,06/26/2024 23:46:04.631090920,3,4.46423
1.02845,4.20016,0.309535,91.0673,06/26/2024 23:46:05.714587120,3,4.47946
1.02778,4.20015,0.309331,91.3767,06/26/2024 23:46:06.798079220,3,4.49467
1.02715,4.20015,0.309168,91.6858,06/26/2024 23:46:07.881659720,3,4.50988
1.02652,4.20015,0.308952,91.9948,06/26/2024 23:46:08.965151740,3,4.52508
1.02588,4.20015,0.308762,92.3035,06/26/2024 23:46:10.048657640,3,4.54026
1.02523,4.20016,0.308561,92.6121,06/26/2024 23:46:11.132136180,3,4.55544
1.02461,4.20015,0.308381,92.9205,06/26/2024 23:46:12.215645100,3,4.57061
1.02397,4.20015,0.308191,93.2287,06/26/2024 23:46:13.299157660,3,4.58577
1.02328,4.20015,0.307989,93.5367,06/26/2024 23:46:14.382695280,3,4.60092
1.02265,4.20015,0.30779,93.8444,06/26/2024 23:46:15.466192340,3,4.61606
1.02198,4.20015,0.307692,94.1521,06/26/2024 23:46:16.550054080,3,4.63119
1.02133,4.20016,0.307387,94.4595,06/26/2024 23:46:17.633539320,3,4.64631
1.0207,4.20016,0.307199,94.7667,06/26/2024 23:46:18.717026440,3,4.66142
1.02006,4.20016,0.30701,95.0737,06/26/2024 23:46:19.800525460,3,4.67652
1.01946,4.20015,0.306831,95.3806,06/26/2024 23:46:20.884033500,3,4.69162
1.01877,4.20015,0.306617,95.6872,06/26/2024 23:46:21.967523640,3,4.7067
1.01816,4.20015,0.306437,95.9936,06/26/2024 23:46:23.051021620,3,4.72177
1.01754,4.20016,0.306248,96.2999,06/26/2024 23:46:24.134513500,3,4.73684
1.01685,4.20015,0.306055,96.6059,06/26/2024 23:46:25.218050640,3,4.75189
1.01619,4.20016,0.305846,96.9118,06/26/2024 23:46:26.301555780,3,4.76693
1.01555,4.20015,0.305652,97.2174,06/26/2024 23:46:27.385051500,3,4.78197
1.0149,4.20015,0.305467,97.5229,06/26/2024 23:46:28.468589080,3,4.79699
1.01426,4.20015,0.305264,97.8282,06/26/2024 23:46:29.552092520,3,4.81201
1.01361,4.20015,0.305068,98.1332,06/26/2024 23:46:30.635586340,3,4.82702
1.013,4.20015,0.304881,98.4381,06/26/2024 23:46:31.719075760,3,4.84201
1.01233,4.20014,0.304685,98.7428,06/26/2024 23:46:32.802579620,3,4.857
1.01171,4.20015,0.304491,99.0473,06/26/2024 23:46:33.886061800,3,4.87198
1.01107,4.20015,0.304303,99.3516,06/26/2024 23:46:34.969561260,3,4.88694
1.01043,4.20015,0.304106,99.6557,06/26/2024 23:46:36.053045640,3,4.9019
1.0098,4.20015,0.303921,99.9596,06/26/2024 23:46:37.136539880,3,4.91685
1.00917,4.20015,0.303731,100.263,06/26/2024 23:46:38.220035880,3,4.93179
1.00853,4.20016,0.303538,100.567,06/26/2024 23:46:39.303528500,3,4.94672
1.00791,4.20015,0.303343,100.87,06/26/2024 23:46:40.386997740,3,4.96164
1.0073,4.20016,0.303165,101.173,06/26/2024 23:46:41.470482300,3,4.97656
1.00667,4.20016,0.302979,101.476,06/26/2024 23:46:42.553984500,3,4.99146
1.00597,4.20015,0.302775,101.779,06/26/2024 23:46:43.637501340,3,5.00635
1.00533,4.20015,0.302573,102.082,06/26/2024 23:46:44.720986920,3,5.02124
1.00476,4.20016,0.302398,102.384,06/26/2024 23:46:45.804468480,3,5.03611
1.00412,4.20015,0.30221,102.686,06/26/2024 23:46:46.887958660,3,5.05097
1.0035,4.20015,0.302018,102.988,06/26/2024 23:46:47.971436800,3,5.06583
1.00288,4.20015,0.301834,103.29,06/26/2024 23:46:49.054921340,3,5.08068
1.00224,4.20015,0.301645,103.592,06/26/2024 23:46:50.138413920,3,5.09551
1.00161,4.20015,0.301454,103.893,06/26/2024 23:46:51.221909420,3,5.11034
1.00098,4.20016,0.301265,104.195,06/26/2024 23:46:52.305399780,3,5.12516
1.00038,4.20016,0.301096,104.496,06/26/2024 23:46:53.388937260,3,5.13997
0.999763,4.20016,0.300899,104.797,06/26/2024 23:46:54.472429400,3,5.15477
0.999125,4.20016,0.300707,105.097,06/26/2024 23:46:55.555921440,3,5.16956
0.998511,4.20016,0.300537,105.398,06/26/2024 23:46:56.639467360,3,5.18435
0.997875,4.20016,0.300328,105.698,06/26/2024 23:46:57.722951460,3,5.19912
0.997209,4.20016,0.300133,105.998,06/26/2024 23:46:58.806453680,3,5.21388
0.996642,4.20015,0.299955,106.298,06/26/2024 23:46:59.889931100,3,5.22864
